stars,date,country,verified,corpus,rating_category,year
3,2015-03-04,United Kingdom,False,return flight cape town heathrow ba miserable experience entertainment system available three hour despite told could easily set one available become available light time seat would recline possible focus screen reclined seat front close quarter two stewardess thought seat belt preventing seat reclining reason one else came investigate one seemed care needed stand long period relieve back polite patient good several question often seat serviced entertainment system unreliable often seat belt checked mine kept slipping customer service want chose ba future ignored addressing issue wrote many doubt,bad,2015
9,2015-03-04,United States,False,british airway general onboard service first generally acceptable however airline refuse acknowledge premium ground service added paid first class passenger ground service special assistance transfer widely available carrier first class passenger sorely lacking ba ex lufthansa first class terminal transfer fra others even gold executive club top tier member nothing available even call request assistance long haul first flight ex lhr hkg involve change plane lhr ba need wake examine overall first product upgrade first cabin also marginal packing narrow even new seat first put airline huge disadvantage oneworld carrier true first product ex cathay true suite first wake ba premium fare paying customer irate lack first product amenity including full ground support especially upon special request paying first passenger,good,2015
10,2015-03-04,France,False,heathrow mexico cancun gatwick economy entertainment fine food ok spacious seat nice crew excellent landing shall fly ba,good,2015
7,2015-03-04,United Kingdom,False,flew ba th february goa three flight starting manchester outbound journey upgraded premium economy fantastic comfortable food much nicer way back economy family split aisle much nicer sit together youngest awfully sick think result turbulence well sleep deprivation bless steward cleaned however sat hour effect nothing anyone could done however staff always friendly nothing seems trouble would certainly fly next time price rocketed much room economy seat reclined little room passenger front kept putting hand back head rest covered tv screen keep moving one bit advice steward make sure meal time vigilant ensuring passenger put seat,okay,2015
7,2015-03-04,United Kingdom,False,flew lhr jfk lhr february enjoyed excellent service sector used avios point flight booked world traveller plus moment boarded lhr terminal addressed name throughout flight ba executive club silver card cabin crew friendly yet discreet offered glass champagne extra wine post dinner drink given warm welcome return jfk surprised pleased given upgrade club world spite travelling reward flight meant able use pre flight supper jfk lounge much better eating flight able maximise sleep pleased service received leg ba get right class friendly personal yet unobtrusive service,okay,2015
7,2015-02-24,India,False,fly ba business regularly delhi london surprised dirty plane last three flight table sticky area around stained food quality generally pretty poor especially delhi london leg also get decent magazine country life decanter economist rather dull inflight magazine grubby copy hello residually like ba game,okay,2015
5,2015-02-24,United Kingdom,False,flew ba gatwick male world traveller plus plane boeing old thus entertainment screen small main dissatisfaction food going worst ever long haul coming back much better choice ran cabin crew got comment someone last unfortunately sir finally got choice captain gave first choice airline particularly middle east far east based much better job,okay,2015
6,2015-02-24,United Kingdom,False,returning st vincent late liat airway landed barbados flight gatwick ba virgin flight gatwick still tarmac virgin passenger quickly met representative sent flight ba customer fend therefore missed flight meant pleading seat hr flight good customer relation add supervisor check brilliant though,okay,2015
3,2015-02-24,United Kingdom,False,lgw am friday th flight delayed almost hour despite informed lounge everything time reason provided captain late inbound aircraft third late running ba flight many week apology rather matter fact explanation flight deck surly cabin crew clearly wanted somewhere else looking guest board two flight coming month ba rather regretting booked carrier,bad,2015
8,2015-02-24,Ireland,False,beyond appalling flight delayed ten minute departing rome lhr result one passenger decided going miss connection lhr allowed disembark thus leading delay departure rome hour minute consequent late arrival lhr missed connecting flight abandoned heathrow sunday night book new flight miss day work find hotel night ground staff use whatsoever staff totally unhelpful taking thing logical conclusion stop passenger disembarking departure thus delaying flight ad infinitum correspondence contact ba joke since,good,2015
5,2015-02-24,United Kingdom,False,always travelled ba recently upgraded bronze would thought perk wrong year old son travelled lhr nyc ba code share american airline check online stood long queue book aisle seat either ba airport apparently help code share even though bought ba flight time seat reasonable size coming back flew washington dulles airport snow storm freezing plane airbus supposed leave pm showing departing time pm st feb ba announced min delay sounded reasonable considering weather outside plane delayed cancelled boarded plane announced plane heavy pushed much snow behind plane called snow plough sat plane hour food refreshment except water nowhere u go apparently get plane take rocket scientist work snow huge airplane would large problem final straw hr third attempt move plane sit another min defrosting wing british airway prepared cancel reschedule flight instead made u sit like cattle airplane disgrace probably put bad weather negligence bad planning bad management part time look new airline fly,okay,2015
2,2015-02-18,United Kingdom,False,flight dubai travelled pm outgoing pm incoming heathrow travelled economy seat cramped hard freezing cold cold fact passenger wore coat blanket well food awful choice whatsoever asked coffee cold wait hour ask received flight attendant flight look smart appeared want perform duty quickly possible without care passenger wish could stand chat back flight catch better flight easyjet,bad,2015
2,2015-02-18,United Kingdom,False,heathrow washington upper deck club world return crew fantastic aircraft clean seat comfy food excellent way cannot pick fault anything apart advertise k window seat fact actually cannot see window seat think time ba invested money gatwick club world cabin heathrow product time better price difference reflect difference standard service product delivered,bad,2015
6,2015-02-18,United Kingdom,False,lhr cdg return outbound flight ok nothing special always seat new fitted seat european flight meal abysmal compared af return flight really annoying one fa rude looked bored tired last flight day showed interest collecting used cup know short flight unacceptable shame see great airline declining like,okay,2015
4,2015-02-18,United Kingdom,False,recently travelled geneva return economy lgw excellent flight time comfortable board b g docw g docx ba provide nice complimentary breakfast ba drink snack return ba hesitation recommend,okay,2015
5,2015-02-18,United Kingdom,False,ba cape town london heathrow seat check directed club world check one bag labelled first priority label little annoying way first luggage last carousel boarding via gate world traveller plus section annoying happened boarding disembarking way electrical problem entertainment lighting resolved two hour first amenity bag board sleep suit offered board either seat buddy dining kept collapsing st month new wine list available one glass mersault board offered last month white alternative butter breakfast rancid worried bag without priority label came bag first luggage came long class travel cleared baggage hall disembark door however crew pleasant apologetic pay extra back club world u time start trying airline well,okay,2015
2,2015-02-18,United Kingdom,False,flew lax lhr ba new crew rightfully proud new aircraft could stop telling passenger status seat picked k upper deck believe cramped long journey divider partition covered red wine stain previous trip staff seemed nonchalant cleanliness available width ba offering big disappointment whilst socially awkward individual might enjoy clandestine surroundings one favour casket feel club world chance hone business class offering much criticism execution flight prompt pushed back schedule fly lot work privileged enjoy premium cabin poor attention detail slow service inspire return specific carrier one alcoholic drink offered take familiar menu wheeled ba menu flight identical return lhr mia lhr leg took back early december lacklustre choice infamous warm chicken breast salad maybe tired endear need better recently flew af lax business role reversal limp greasy bacon sandwich af either lax teminal b massive improvement year fast immigration pleasant design leader aspiring u airport improve standard get rid carpet underfoot although summary solely enough demanding arena availing premium cabin experience quite opposite,bad,2015
4,2015-02-18,United States,False,lhr jfk end one world rtw trip disappointment mind numbing trip flight connection ba ba minute walk last gate b concourse get minute bus ride escorted f c cabin reminded rabbit warren airplane aisle narrow impossible put carry bag overhead seat claustrophobic seat strange narrow difficult sleep least narrower seat cx aa strange recline mechanism normally adjust recline foot rest separately seat reclines one motion fine tune like airline menu looked fantastic apps good salad nothing special main course indian style lamb virtually inedible cheese good dessert wine ok evod standard competition fewer movie tv selection either aa cx crew fine stick aa cx,okay,2015
9,2015-02-18,United Kingdom,False,cabin crew polite unfortunately ba ran chicken ran wine ran soft drink food awful inflight service disaster work properly hour min flight everything count obviously ba overlooked fair cabin crew polite accommodating never fly ba,good,2015
1,2015-02-18,Australia,False,wife travelled daughter month old baby london travelled first class trip last year without daughter son naturally little bit nervous travelling baby staff accommodating helpful friendly nothing worry staff leg superb every respect food excellent first class sleeping pod excellent every respect comfortable clean well appointed travel british airway every time could fault way one minor thing fault british airway call flight dedicated boarding row first class passenger seemed everyone able use lane mean join queue rather walk straight know sound rather pathetic surely one prepared pay additional fare one entitled form privilege travelled british airway many occasion time wonderful experience,bad,2015
8,2015-02-18,United States,False,flew f class iad lhr iad iad lounge charming great bar nice concorde dining room good service nice food visit excellent soup greeting staff nice bartender knew job slightest downfall club class section lounge finger sandwich dry sand flavorful station manager captain inflight crew kind generous time food decent champagne great ifs strange easy use got help fa flight arrival shocking like heard rabid bovine charging exit shoved like sardine small train nothing hold onto everyone started tumble processing fast track however breeze return f check far end terminal agent counter personality wall paper paste concorde room staff delightful breakfast nice massage ok train gate nearly terror arrival boarding first snap fa top notch food ok arrival iad joyus surgery long walk confusing machine little help overall reading much negative ba least made feel special every stop except check,good,2015
5,2015-02-18,United Kingdom,False,recent flight johannesburg london shocked find cramped seating condition world traveller economy class section able secure aisle seat would made minimal difference anyway allocated middle seat like many men woman ft long leg acute discomfort experienced manifest start flight end hour difficult stretch leg time stand seat alleviate leg cramp also caused considerable back pain offer swap seat lady adjacent aisle seat unwilling prerogative became necessary disturb number occasion take walk along aisle order alleviate leg cramp cabin staff co operative allowing use one seat order stretch leg return mine period turbulence reading similar review make wonder british airway bother take notice continue treat passenger customer appalling fashion year ago experienced appalling flight buenos aire london via british airway albeit different reason swore would never use felt would give one chance mistake world favourite airline make laugh,okay,2015
3,2015-02-18,United Kingdom,False,heathrow boston called queen sky grandmother sky went wtp ancient tiny monitor badly scratched screen awful selection movie music food ok crew good worth money better economy,bad,2015
8,2015-02-11,United Kingdom,False,lhr zurich trip got good start north lounge busy made whole experience relaxing rather endurance test busy nice early light lunch aircraft new like plane rammed end end plane new club europe seat reminded well ba seem missing opportunity develop product could really high quality unless seated row leg room appalling economy old c e seat centre seat seat table quite logical escape seems imply suit ba whim seat three passenger two grand opportunity stand competition clearly establish comfortable wide c e seat time justify higher pricing wonder ba travel industry award service provide frustrating another light lunch couple gin tonic nice fa great flight left minute late whizzed zurich minute great world favourite airline try world frustrating airline,good,2015
2,2015-02-11,United Kingdom,False,flew club world jhb lhr flight experience overall good one sitting upper deck definitely must fair bit quieter main deck check breeze staff desk friendly especially considering travelling load luggage bicycle etc use lounge know one jnb good boarding took place time offered pre takeoff drink soon seating take bit delayed smooth non le food leaf lot desired ba salmon main course bland side champagne perfectly chilled desert yummy seat configuration best facing neighbour seat lounging position comfy bit narrow sleeping also bit short taller individual arrival smooth used fast track lane landing climbing taxi le min would definitely fly ba need look quality food seat configuration future upgrade,bad,2015
8,2015-02-11,United States,False,loyal customer last year progressively seen service cleanliness interest client satisfaction decline came back nyc lhr dubai trip fly ba several reason seat business class noticeably filthy crumb seat hair pillow told attendant fluffed pillow walked away hounded filling breakfast form minute plane even taken told would get breakfast served raw chicken expressed interest another dish told passenger eaten dish plane dish taken away follow apology even extra bag nut ensure hungry hr flight perhaps disturbing part traveling ba staff unapologetically arrogant disinterested unapproachable response favor customer paying nearly usd round trip ticket afraid speak staff highlight dirty seat food cooked seat two leg broken screen work three leg plenty first class carrier become customer,good,2015
9,2015-02-11,Netherlands,False,flew am lhr jfk return th dec st dec am lhr am first thing notice cabin interior although clearly older bird new interior comfortable warm feel yet also modern nice comfy leather seat leg room sufficient flight say hour service expected quick drink nut though sandwich would nice mid morning flight clearly matching product competition route free newspaper available upon boarding contrary intercontinental stretch lhr jfk lhr b totally different experience transferring lhr easy enough although got feeling like control passenger flow max hey uk also ba advertise like one building case acceptable found directed bus gate actually board fully booked b bus one stairway door available entire plane given completely cold dark occupying airbridges felt totally unnecessary turned dated mostly club world first seat economy plus economy consisted cabin section together rest plane premium product lose premium clientele warp speed prime example service board nice enough food pretty ok plenty drink choose seat dated sometimes broken adjustable headrest would adjust slide back slowly problem sector ife well bring tablet dated worth switching cabin crew made difference though sector welcoming friendly yet professional helpful arriving early morning jfk course parked hard stand waited turn minute non ventilated cabin get bus one exit use ba acceptable disembarking commuter plane pax bus well ok fully loaded come,good,2015
4,2015-02-11,United Kingdom,False,lhr jnb th jan flight ba check poor e ticket nothing passport destination never problem like quiz pub also advised would pick luggage jnb check jnb mub wasted time looking luggage transferred never liked premium economy seat ba connection jnb made necessary travel ba seat plenty knee room general space good far hard couple hour backside begin suffer crew good far airline food go reasonable return ba th jan problem seat also toilet nearest seat order without treading people walk end aircraft alternative also sitting premium economy possible see toilet light behind possible always try use virgin atlantic,okay,2015
8,2015-02-11,United Kingdom,False,flew lhr cai new year day business class absolutely superb cabin staff attentive helpful flight time cabin spotless food excellent seat comfortable return flight economy good helpful attendant food fine seat appropriate clean even though flight time high wind present uk landing skilfully executed nervous flyer really could asked two better flight obtained online excellent price flight price relatively last minute hesitation flying ba anytime,good,2015
1,2015-02-11,Germany,False,lhr lax lhr economy leg lower deck professional yet friendly service plenty drink run meal service seat comfort superior lh af travelled elderly passenger attentive gate staff allowed u pre board flight flight arrived ahead schedule far best transatlantic experience,bad,2015
1,2015-02-11,Australia,False,sydney singapore return late jan early feb economy seat relatively comfortable could bit softer away leg ba quite good except meal barely edible flight back much improved meal entertainment system repeated issue restarted time another problem return leg ba get plane singapore london time online check open almost seat choose wanted window seat single window choose moment online check opened service flight good feeling bit dehydrated asked plenty water return flight problem staff nice accommodating,bad,2015
2,2015-02-06,Australia,False,wife flew business class lhr hkg seat e f check ok got started took several minute woman counter chatting friend lounge good overall bit crowded heated snack type offering pm hot food supplied well cooked presented thai green curry excellent compliment chef boarding time efficient unlike previous ba experience hkg found middle seat plane bit cramped comfortable sleeping inflight food good chicken rice dish wife braised beef say excellent think dessert cheese offered unlike last ba flight week ago crew flight excellent friendly attentive ife selection fair screen square small compared small compared cx thanks fa enjoyable trip would fly ba price competitive staffing inconsistency worry really management issue addressed ba brand would competitive,bad,2015
4,2015-01-28,United Kingdom,False,lgw acf lgw club europe flight good cabin staff infact purser flight efficient friendly stewardess food good lovely hot large portion chicken beef tasty liked choice given happy new seat configuration airbus like row fine like first row right door noticeably colder stood right row queuing loo bulkhead small open space first row seat loo galley ft tall slim build found loo cramped looking around see passenger would fit mean way overweight small slanting roof tall big built person would happy gave inflight entertainment obviously exist short haul flight seat far upright therefore uncomfortable could recline bit otherwise poor person behind space kept sliding forward mine leg rest gone nothing stop moving forward space row felt lot reduced,okay,2015
5,2015-01-28,United Kingdom,False,miami heathrow rd january old old style interior economy real disappointment series long haul flight new cabin really need replaced anyone flown ba would leave terrible impression seat worn cramped many falling apart outdated ife food drink service usual good standard though please ba get rid old interior really let airline nothing passenger experience,okay,2015
9,2015-01-28,United Kingdom,False,travelled ba business class lhr vega xmas returned lhr san diego january business class travel rare treat u understand ba persevere unique forward backwards facing seating layout sit hour face face stranger awful lack space created curved partition seat cabin crew great food average inflight entertainment system abysmal poor choice terrible picture quality outbound upstairs two attendant assisting passenger good job kept two toilet clean given circumstance flight experience fantastic however given negative detailed would classify average returned negative feeling sadly stuck plane min landing awaiting bus disembark,good,2015
7,2015-01-28,United States,False,flew business class den lhr auh mct lhr den flight crew excellent always food pretty decent airplane food seat comfortable certainly better sitting back plane however think configuration failed experiment ba eight seat across many business class seat narrow backward facing seat disconcerting two reason traveling spouse friend neither like face backwards sit together secondly divider stare stranger inch away hope ba reverts old style one day,okay,2015
10,2015-01-28,United States,False,flew back milan lin jan th mist pilot actual characterization flight morning delayed canceled lhr delay info given check gate upon boarding captain informed u mist held ground hour connecting flight sfo hr landing lhr flight attendant assured flight delayed therefore mine sfo likely upon landing lhr sea canceled delayed lost soul immediately told forced miss connection flight sfo time forced join longest line ever seen rebooking never moved told another set rebooking desk available upstairs faster crossing border control took long upstairs took hour get closer desk still least couple hour away finally managed join free wifi call ba office get rebooked online rebooked flight sfo lhr wrong way around pointed obvious agent told computer glitch promised call back finally called back got rebooked aa flight jfk sfo next morning aa check could check jfk sfo issue ba ticket took minute multiple interaction different desk get solved nearly missed flight jfk suitcase never loaded flight get jfk took day get suitcase back never fly british airway,good,2015
5,2015-01-28,United Kingdom,False,flew lhr mia wt seat e f comfortable day flight light meal managed get around hour sleep recline good leg room ok person height ft food ok would liked eat partner sticky toffee pudding mine went well plane first mia first club rather nifty good experience,okay,2015
3,2015-01-28,United Kingdom,False,return flight lhr washington dulles iad club world check fine even layout check area intuitive security efficient however ba lounge overcrowded noisy minimal service basic comfort outbound flight boarding rather chaotic due gate area small large passenger compliment flight push back time club world cabin upper deck could best described grey functional reasonably clean spotless despite relatively new aircraft feel slightly shabby already club world seat forward facing aisle comfortable enough entertainment screen rather small choice movie terribly extensive everything apart seat usb power socket working general layout cabin terrible window seat middle row passenger step leg aisle seat passenger get seat privacy screen seat lowered take landing meal service find staring rather disconcertingly close neighbour face make everything feel cramped cheap meal fine crew polite efficient overall rate outbound experience okay business class flight return flight experience far okay flight departing iad pm cancelled hour prior departure due mechanical issue told club world seat earlier flight iad night could make push would fly back economy asked ba flight baltimore bwi hour later told yes club world seat available evening asked rebooked onto flight instead arriving bwi check informed unfortunately actually club world seat available would fly back world traveller plus flight bwi lhr rather old cabin interior dated shabby cramped minimal overhead luggage storage world traveller plus seat cramped uncomfortable tiny entertainment screen flight food bland crew efficient terribly friendly flight left arrived time uk passport holder immigration quick baggage reclaim took longer bag arrived within five minute reaching baggage hall,bad,2015
7,2015-01-28,Spain,False,mad lhr jed club world overall product still good need update aircraft seat desing sometimes window seat fell bit narrow extra space personal hand good service fast connection lhr great lounge fa nice attentive ife good choice movie nice food great fly,okay,2015
2,2015-01-28,United States,False,flew business class den lhr auh mct lhr den flight crew excellent always food pretty decent airplane food seat comfortable certainly better sitting back plane however think configuration failed experiment ba eight seat across many business class seat narrow backward facing seat disconcerting two reason traveling spouse friend neither like face backwards sit together secondly divider stare stranger inch away hope ba reverts old style one day,bad,2015
1,2015-01-28,United States,False,flew back milan lin jan th mist pilot actual characterization flight morning delayed canceled lhr delay info given check gate upon boarding captain informed u mist held ground hour connecting flight sfo hr landing lhr flight attendant assured flight delayed therefore mine sfo likely upon landing lhr sea canceled delayed lost soul immediately told forced miss connection flight sfo time forced join longest line ever seen rebooking never moved told another set rebooking desk available upstairs faster crossing border control took long upstairs took hour get closer desk still least couple hour away finally managed join free wifi call ba office get rebooked online rebooked flight sfo lhr wrong way around pointed obvious agent told computer glitch promised call back finally called back got rebooked aa flight jfk sfo next morning aa check could check jfk sfo issue ba ticket took minute multiple interaction different desk get solved nearly missed flight jfk suitcase never loaded flight get jfk took day get suitcase back never fly british airway,bad,2015
2,2015-01-26,United Kingdom,False,los angeles lax london lhr club world january flown tom bradley international terminal lax year much improved check bag drop breeze security oneworld lounge minute good choice food drink plenty space short ish walk gate good welcome board drink served quickly fault aspect experience took landed time managed good five hour sleep ten hour duration love arrival lounge lhr civilising shower nd breakfast set day,bad,2015
1,2015-01-26,United Kingdom,False,ook return trip dublin christmas found ba extremely disappointing principal complaint dirt seat floor area looked cleaned many flight also tall still found seat cramped uncomfortable,bad,2015
9,2015-01-26,United Kingdom,False,avelled business lhr hk returned bkk lhr found lounge great usual seat fine slept ok cabin food onboard tasty cabin crew professional friendly wash bag poor business hey deal braker ife ok touchscreen flight,good,2015
3,2015-01-26,United Kingdom,False,ncl lhr ncl first flight lhr great informative captain friendly efficient staff refurbished cabin really smart arrived lhr early pleasant change despite enforced stacking happens flight landing heathrow return flight great due captain crew great service full flight however cabin old type boy show overall good experience ba,bad,2015
10,2015-01-26,United Kingdom,False,wife flew barbados late november pre booked seat online fro occasion seat already occupied boarded flight attendant attitude towards matter return journey best rude unhelpful indifferent asking drink complete siege hour flight claim run galley drink supply return trying obtain refund pre booked seat proved difficult overall b got rank one worst airline travel staff generally poor indifferent attitude penny pinching bordering mean poor legroom sad say b emirate airline put national airline absolute shame,good,2015
3,2015-01-23,United Kingdom,False,flew bkk lhr fearing worst read review regarding aisle seat people step get relieved say cause problem disturbed found seat comfortable upright flat bed position service cabin crew adequately good food average entertainment system average,bad,2015
6,2015-01-23,Singapore,False,lhr sin first class seat k crew unprofessional time forgot seat k existed welcome drink min passed water top asked time forgot wine match first course everything handed ok comment new tasting menu good flight business cx day later food quality crew overall service another league far outshone ba ba first product waste money crew need train,okay,2015
4,2015-01-23,United Kingdom,False,london gatwick mauritius th december return th january aircraft economy class never travel economy class bit eye opener particularly hour flight seat far close together quite uncomfortable middle seat drop tray broken passenger front put seat back use tray asked stewardess ask put forward bit shrugged said nothing poor unfriendly service absolute rubbish food ba mile behind far middle east airline still charging idea people use,okay,2015
0,2015-01-23,United Kingdom,False,bangkok london heathrow sep flight british airway stinted everything mind frugal airline long fare cheap british airway cheap soon air temperature plummeted everyone airline blanket enough steward stewardess forty minute welcome board drink small snack even small packet nut seatback tv work section man next move another seat seatbacks checked flight however eventually work small number film tv show never heard game option first meal frugal second meal salad bread roll creamer even tea whatever quality meal serving creamer cancel pretence quality snack wait available limited amount british airway even ran beer ba hasa system paying book certain seat miss trick resent pay book certain seat flight expensive good time slot stopover never,,2015
10,2015-01-23,Ireland,False,ba th jan london heathrow austin legroom economy small fit long haul flight recently sat knee sticking aisle adjacent seat space hour,good,2015
9,2015-01-23,United Kingdom,False,returned jfk last friday morning reasonable flight although delayed hour half main meal okay breakfast appalling stale croissant jam paid good money flight really disappointed quality slipping away,good,2015
1,2015-01-21,Ireland,False,dub lcy ba got flight sale pretty good price great legroom e comfortable seat quick hassle free boarding service bit slow included drink snack enough short flight hour option desired would recommend lcy going airport choice going london future sitting dlr min landing hotel min disembarking trip public transport rather excessive cost time airport area,bad,2015
2,2015-01-21,United Kingdom,False,cpt jnb lhr excellent slow lounge cpt outstanding food loo view reasonable flight jnb although pretty tatty ba gallery lounge jnb patch slow lounge layout upper deck felt superior outward flight particularly le full fa pleasant food service managed well food better usual ife good emirate screen inferior club world flat bed seat okay although narrow hard,bad,2015
4,2015-01-21,United Kingdom,False,delhi london seat aircraft little difference first business comfort term food disgusting poor choice entertainment good thing remember nice white burgundy probably served economy stick business class future airport fast tracking lounge,okay,2015
8,2015-01-21,United Kingdom,False,flying lgw mco compared last year cabin clean wide variety food beverage quality good ba far behind lot airline business class seat small foot tall staff ok go way seems job see meal need step game think ba star airline would recommend direct flight,good,2015
1,2015-01-19,Australia,False,london gatwick venice december everything went smoothly check problem flight arrived safely info given flight gluten free option given snack flight got vegetarian option opted drink snack always stand cabin crew seemed rushed polite,bad,2015
4,2015-01-19,United Kingdom,False,flew gatwick jamaica november check easy quick soon lounge lounge usual comfortable poor selection food around hoped hot breakfast end hot dish available porridge fancy settled tea cake departure gate biggest result got bit messy staff trying coral cw passenger separate area board first board thing ok staff efficient helped make experience good one return kingston pretty much although check slower however compensated excellent lounge club kingston served nice hot cold snack escorted departure area usual crew turned light soon dinner cleared away manage read sleep hour overall quite good based experience would recommend product,okay,2015
6,2015-01-19,United Kingdom,False,heathrow newark aircraft plane clean tidy excellent flight entertainment good food drink served friendly staff overall excellent value money gallery lounge terminal b excellent space quiet time day plentiful food drink,okay,2015
10,2015-01-19,United Kingdom,False,back fantastic week trip thailand flying bangkok ba aircraft definitely would choose another airline next time flew st december crew surly inattentive asking drink seemed really putting one crew swore communicating colleague drink service within ear shot u outbound run meal choice small meal time reached u veggie option flight crew camped galley back seemingly party colleague whether working felt imposition ask water snack inflight entertainment system streak across rubbed making movie hard see return flight crew th jan much le surly conspicuous absence meaning try wade party back try get water snack flight two passenger flicking raisin cabin onto passenger might spotted cabin crew presence inflight entertainment system major issue meant work demand making hard plan viewing movie small meal either end hr flight limited option snack one staff member said little left allowed passenger grab packet tray table broken seat b also crew said early flight knew wanted sleep flight left midday call night flight used love flying ba always impressed service past plane crew seem tired sorry say neither partner enjoyed experience look eva thai one middle eastern airline next time,good,2015
10,2015-01-19,United Kingdom,False,san diego lhr man th january flew san diego manchester uk via heathrow flying christmas day via lax flight welcome return form ba club world offering san diego admiral club lounge currently undergoing refurbishment still nice space unlike uk lounge upon arrival offered menu self serve buffet came time board much smoother experience previous flight staff san diego boarding area well organised club passenger called aircraft glass bubbly hand minute cabin crew much friendlier professional outward flight smaller cabin fewer passenger definitely felt premium customer ticket price would suggest nothing much trouble drink constantly topped food excellent cabin crew chatty friendly entertainment system might quite impressive considering slept large portion hour flight unimportant average outward flight la superb flight home smaller aircraft restored faith ba club offering mean future trip west coast flying direct san diego rather lax,good,2015
7,2015-01-19,Australia,False,ba nd dec flew london budapest satisfied service staff friendly professional even though fairly short trip food beverage satisfactory definitely recommend airline,okay,2015
6,2015-01-19,United Kingdom,False,lhr helsinki business class happened fly flight booked flight shanghai finnair business ba oneworld partner although cabin crew attentive feel club europe worth extra money considering length flight extra service provided aircraft brand new leather seat extra legroom club europe section seat economy section difference middle seat use movable partition separating two cabin presumably offer maximum flexibility airline hot towel provided takeoff welcome drink generous bar service started shortly take followed rather disappointing meal considering h lunchtime flight offer cold meat platter salad bread roll better service economy ba short hall flight late furthermore recently flew china eastern airline domestic flight similar length business class new seat abreast configuration much legroom served hot meal personal entertainment overhead screen showed moving map duration flight like ba flying short hall considering club europe suggest saving money flying economy cabin low rating reflect expectation business class airline overall,okay,2015
9,2015-01-19,United Kingdom,False,wife travelled manchester la vega via heathrow flight manchester delayed arrival lhr boarding pass fine man good lhr queue hour get printed others problem missed main flight staff lhr rude jobsworth take great pleasure causing maximum discomfort seat lhr lv flight terrible like small deck chair leg knee movement person behind felt even pillow seat back compared u air seat much smaller far basic seating totally unsuitable long haul flight entire cabin extremely cramped aisle narrow anyone slim tends bang seat every time pas ba brought whole new meaning cattle class cabin staff efficient professional food fine large person certainly overweight badly cramped would never choose ba long haul flight travel manchester la vega time year ba far worst carrier flown especially add extra cost seat selection etc poor,good,2015
5,2015-01-19,Spain,False,regularly travel bcn lhr addition booting u making international connection difficult using newly refurb route one ba sneak another row seat already faced overpriced flight insisting make journey le comfortable le cost,okay,2015
5,2015-01-19,United Kingdom,False,travelled ba almost year result moving asia using carrier like af sq emirate flew premium lhr mia horrified see premium product changed last year ba quite ageing fleet compared european asian carrier really show entertainment screen absolutely tiny charging point still ridiculous adapter pay arm leg pleased found mine year back ba must go look af premium product wake call food okay nothing rave perfectly satisfactory service onboard seems friendly efficient however state uniform staff shocking sure case poor quality material lack attention appearance remember strap line ba world favourite airline sadly slipped quite long way back,okay,2015
7,2015-01-19,United Kingdom,False,flew miami heathrow nightmare attendant watched struggle small cabin case offer help another passenger put hold attendant stood watched clear could bothered meal served said husband want anything u favour asked nothing whole trip arriving heathrow yet stood watched struggling get case husband one arm could help travelled many time ba always found staff attentive sadly occasion,okay,2015
1,2015-01-19,United Kingdom,False,lhr hkg club er lovely newish plane attentive staff smile seat rear facing perfectly fine bed seems got little narrower window seat expecting sort decent storage space tiny little sliding drawer meaning put everything locker bother person b food drink good inflight entertainment decent sleep comfortable cabin real niggle abreast cabin seems inferior cathay virgin herringbone design,bad,2015
8,2015-01-19,United Kingdom,False,cairo lhr sfo lhr overall ba suffering fleet desperately need replacing sfo must odd year old looked ancient ife tiny screen virtually inaudible sound minuscule choice seat ok actually moderately comfortable economy staff better used flight cairo much newer airbus long haul configuration much better big ife screen lot movie choice comfortable seat charming cabin crew show could newer fleet brit itinerary rare chance see transferring lhr like well made connection oh designed massive put bottle neck ten transfer desk ten thousand changing plane every hour transfer hall massive full staff rather anxious traveller fretting missing connection ba would sort else keep losing transfer schiphol cdg overall get impression ba living captive market london provides hundred thousand rich people wanting long haul direct flying competition ever global de regulation ba long haul business go way short haul emirate playing easyjet role time,good,2015
2,2015-01-19,Canada,False,ba lcy dub december flight almost full cabin crew attentive smiling offered choice popcorn chip good value considering airline route serve complimentary snack,bad,2015
7,2015-01-19,Mexico,False,flew mex lhr tl ba surprised seen negative feedback flight departed time received well staff check problem leaving mex aircraft old yet fairly clean entertainment system little dated got working provided light relief service good staff attentive whilst overwhelming important night flight disturbed knew refreshment could brought requested terminal easy navigate flight tl left almost time uneventful second flight nevertheless good experience overall good service communicative staff dated aircraft equipment would definitely recommend service far better transatlantic airline experienced,okay,2015
5,2015-01-19,United States,False,washington iad heathrow christmas day returning january th find nodding agreement many review written passenger regarding slippage standard ba especially considering arrived dulles good time check paper notice desk say check would open til pm okay christmas day carrier domestic international open airport busy along passenger sit wait hr staff arrived true lounge made security open til pm airline lounge open eventually gained access lounge great bar dinner service sleeper flight good plentiful drink fine food boarded time seat upstairs aircraft course huge club world seat many noted much le comfortable boeing narrower whilst okay seating hard difficult find right position sleeping ba seem missed great opportunity something really special along line asian carrier crew good friendly attentive breakfast landed average bacon roll dried always challenge eat yoghurt fruit alternative went check return journey lamentable heathrow terminal dedicated club world position queue around ten people deep moved terribly slowly position open passenger visibly irritated journey cramped seat issue fine another good crew food drink always recommended ba friend would like keep feel especially given high rising cost paying club day ba need adopt slightly le take attitude give little especially come spending avios keen one accrue reticent allow one use,okay,2015
